#Frame            fit       ligand
     901       2.5345       6.6425
     902       2.7038       8.1823
     903       2.8096       6.6485
     904       3.4488       5.7909
     905       2.6775       6.3393
     906       3.0953       5.8796
     907       2.6357       5.9335
     908       3.1728       7.9500
     909       2.9042       8.2604
     910       3.2968       9.2002
     911       2.7379       8.3371
     912       2.9013       7.9601
     913       2.5020       7.2950
     914       2.6301       6.8871
     915       3.1898       7.4697
     916       3.0190       7.7694
     917       2.7175       8.7556
     918       2.7494      10.5588
     919       2.9814      10.4916
     920       3.3141      10.8319
     921       3.2018       8.3722
     922       3.7055      10.0881
     923       4.9747      12.2411
     924       4.8824      14.0787
     925       3.5473      13.3233
     926       4.7044      18.7586
     927       4.9847      26.0725
     928       5.4817      41.2676
     929       4.7882      50.2734
     930       6.5979      50.2638
     931       6.8581      44.7819
     932       7.8712      44.8925
     933       5.5855      56.3066
     934       6.5464      46.7794
     935       6.1720      50.3340
     936       5.1220      42.6289
     937       6.7517      51.5328
     938       5.8184      54.2102
     939       6.1532      46.7378
     940       5.8008      46.9979
     941       7.3495      35.8236
     942       9.2593      33.5357
     943       8.6943      27.7607
     944       5.5093      29.8517
     945       7.7772      25.3604
     946       6.1918      46.9585
     947       9.0909      35.9145
     948       7.4727      46.3506
     949       9.0952      61.6927
     950       9.1683      40.7787
     951       8.2383      41.3015
     952       8.1456      40.8022
     953       9.8663      56.0554
     954       7.4613      45.6075
     955       7.0235      55.1735
     956       6.8174      50.9811
     957       7.9842      38.7301
     958       7.1239      41.7402
     959       6.5288      46.3651
     960       5.8196      44.3552
     961       6.5419      54.2046
     962       6.5309      49.1421
     963       6.8922      37.9452
     964       7.1741      34.5776
     965       6.0368      37.1115
     966       7.3050      65.4143
     967       6.5612      63.6723
     968       6.6621      46.4878
     969       6.7653      63.1058
     970       7.1604      48.3424
     971       7.2652      61.8667
     972       7.2541      39.5128
     973       6.8896      33.7693
     974       6.2340      21.4844
     975       6.4412      17.5250
     976       6.6582      49.4381
     977       8.8771      43.0633
     978       9.2926      48.1825
     979       8.0732      62.8008
     980       8.1589      69.8667
     981       8.3345      66.8179
     982       7.7655      42.5746
     983       9.0796      24.8776
     984       9.7355      46.7626
     985       5.6572      60.4904
     986       5.2495      38.3822
     987       6.1029      44.8740
     988       5.4591      51.8321
     989       6.4511      40.3824
     990       6.0319      55.0205
     991       7.8880      53.8640
     992       5.7000      52.1083
     993       5.7628      61.8775
     994       6.5555      48.6773
     995       5.9261      53.8384
     996       6.5338      50.6092
     997       5.4200      64.8507
     998       5.1350      51.3290
     999       5.7994      61.1017
    1000       5.7656      37.1438
    1001       1.3797       1.3701
    1002       1.4153       1.5919
    1003       1.4957       1.9592
    1004       1.5697       2.5132
    1005       1.4606       2.1901
    1006       1.5421       2.6873
    1007       1.4908       2.6654
    1008       1.7244       2.6940
    1009       1.6402       2.9943
    1010       1.7264       3.3627
    1011       1.7974       2.4572
    1012       1.7680       2.6173
    1013       1.8137       2.5521
    1014       1.8283       2.7483
    1015       1.7442       2.6820
    1016       1.8182       2.5108
    1017       1.8571       2.6306
    1018       1.9370       2.7328
    1019       1.7590       2.7547
    1020       1.8555       3.0707
    1021       1.9451       2.6580
    1022       1.7257       2.8465
    1023       1.9125       2.9312
    1024       1.8299       2.7738
    1025       1.7680       2.8923
    1026       1.9295       3.0130
    1027       1.8643       2.7148
    1028       1.9551       3.1648
    1029       1.8237       3.1603
    1030       1.8744       3.0559
    1031       1.7034       2.5985
    1032       1.7442       2.5533
    1033       2.0661       3.2189
    1034       1.9223       3.0937
    1035       1.7768       3.1562
    1036       1.8375       2.7949
    1037       1.7941       2.6481
    1038       1.8229       3.0011
    1039       1.9197       2.8897
    1040       2.4615       2.6323
    1041       2.1824       3.2165
    1042       1.9028       2.8198
    1043       2.0786       2.6081
    1044       2.0058       2.7481
    1045       2.2564       4.8580
    1046       2.0169       3.7989
    1047       2.0357       4.6062
    1048       1.9377       5.9679
    1049       1.9389       5.0876
    1050       2.0269       4.8734
    1051       2.1298       5.1096
    1052       2.0319       5.1543
    1053       2.1017       5.3307
    1054       2.0089       4.2115
    1055       2.0099       4.1162
